f0,f1,f2,f3,f4,f5,f6,f7,target
-1.30944,-0.99104,-0.81194,0.47564,-0.90941,-0.51339,-1.83313,-0.98340,0
-0.21971,0.09345,1.19058,-0.11211,1.55057,-1.90866,1.04737,-0.30944,1
1.04801,1.24401,0.57196,-0.84570,0.27947,0.90667,-0.67662,0.64748,0
0.96834,0.16342,-1.05008,-0.67105,-0.18973,0.90877,-0.15041,-0.84070,1
1.22617,0.70035,1.11606,-1.34693,-1.24349,0.58097,0.19798,-2.42341,1
0.21684,-0.80546,0.96213,0.77166,0.46699,-1.15650,0.90849,-2.07564,1
-0.99179,-1.77241,-2.75791,-0.95532,0.18842,-0.42982,1.08958,-1.97775,1
-0.73831,-0.93016,0.27827,-0.70288,0.50336,0.07517,0.61498,-2.48635,0
0.00722,-0.88824,-0.03401,-0.86858,0.80053,-0.69806,0.94615,0.30317,0
-0.21860,0.12459,-0.81818,-1.41110,-1.39453,0.90644,-0.87201,0.22957,1
-0.50581,0.23719,0.46658,0.29881,1.39008,-1.31381,-1.56772,1.19561,0
-0.96399,-0.51241,2.44505,0.90750,-2.76102,0.77786,0.29287,-2.10376,1
1.02941,1.05855,-1.01681,0.36425,0.66564,-0.94999,-0.37182,0.77218,1
0.67161,-0.21073,-1.30038,-0.93286,0.37856,-0.80507,1.39117,-0.13558,1
-1.41562,-3.26173,0.03042,0.63184,-0.25558,-0.29818,-0.78785,-0.68494,1
-1.04868,0.99465,-0.44686,0.27951,0.38147,2.31696,-0.24737,-0.04654,0
1.18267,1.11910,1.25729,-0.09104,-1.51808,-0.65397,-2.61120,-1.65063,1
2.11047,0.87559,-0.53705,-0.67132,-0.97191,-0.94213,0.33024,0.81799,1
-0.16659,1.22979,-2.51789,0.95558,1.86497,0.64832,-0.74867,-0.45649,1
-1.31767,-0.95999,-1.81053,0.23516,-0.44485,0.38294,0.60993,0.21347,1
-0.89139,-0.94483,0.16074,-1.04367,0.43144,0.60971,-0.05968,0.11719,0
-0.24990,0.61097,-0.44586,-0.13061,2.27917,-0.95272,-0.25501,0.58900,0
-0.48069,0.27487,0.16646,0.42892,0.66215,1.95735,0.83340,0.77802,0
1.04358,0.26164,1.83377,-0.64203,-0.12954,0.67431,0.02594,-0.57901,1
-0.47591,-0.06509,-1.14027,-0.68481,-0.31541,-0.75009,0.83465,-0.58467,1
0.63188,-1.54172,0.09752,1.60517,-0.64946,1.69474,1.70770,0.39714,1
-0.16490,0.73280,-2.13541,0.18280,1.00633,0.36627,-0.26445,0.39279,1
-0.42130,-0.43939,0.47774,-0.14958,-0.31892,-1.51848,1.28675,-1.08960,0
-0.77524,0.16847,-0.10654,-1.37432,-0.53644,-0.24506,1.19289,-0.79711,0
-0.95503,0.20353,-0.54337,-0.94142,0.48485,-0.16087,-0.03708,1.09151,0
0.05243,-0.44836,-1.55937,-1.24196,-0.47116,-0.49232,-1.30548,-0.41564,1
-0.36366,-1.64703,-0.62613,-1.57241,-1.64185,1.07407,0.56654,-2.08584,1
-1.17647,-0.13699,-0.50351,-0.05181,-0.05366,0.37822,-1.59629,-0.10082,0
0.28901,-1.31631,0.17579,1.15186,-0.54741,0.27780,-0.07875,2.70923,1
0.98281,-0.29595,-1.86101,0.47303,-0.27676,1.76216,1.79534,1.46556,1
0.39913,-1.25169,1.05437,-0.01451,1.36790,-0.30281,-1.62154,-1.80172,1
-1.11177,0.95741,-1.47837,-0.03423,-0.71313,1.35349,0.05763,-0.97072,0
0.13197,1.27625,0.35214,0.26200,-1.54791,0.98582,0.16485,0.95731,0
-0.27567,-0.57566,1.41162,-1.14690,-0.80115,0.20396,-2.28119,-0.10512,1
1.32952,-1.13467,-1.54947,-0.42601,1.22578,-0.55305,-1.67361,0.91974,1
-0.17728,0.18243,2.73806,-0.27717,-1.78342,0.87620,1.36609,0.11621,1
0.59928,0.40962,0.60113,1.83330,-1.64735,-0.19167,0.48575,1.13852,0
-1.62973,0.10486,-0.29455,-0.97452,1.38725,0.72721,1.24839,1.07242,0
0.30242,-1.04365,-1.58021,0.20577,0.00308,-0.98266,0.02763,-0.52286,1
0.38073,2.27156,0.14590,0.59472,0.57623,1.78317,-0.35796,-1.03942,0
-0.40571,-1.04233,0.84017,0.09316,-1.49488,0.56097,-1.59323,-0.85413,1
0.53804,-1.64010,0.77162,-1.05779,-2.11093,0.52480,0.70211,-0.39430,1
0.32565,-1.20113,0.67010,1.92942,-1.09690,-1.06291,-0.53050,1.38349,1
-0.84842,-0.07199,-0.53221,-0.69882,-0.69413,0.62977,-0.43986,1.98501,0
-0.60019,1.59153,0.97481,-0.95588,1.08664,0.79336,-0.28867,-0.23248,0
0.83916,0.06243,0.66646,0.57986,1.32354,-0.43485,-0.90321,1.35423,1
-0.66626,1.34980,-0.11790,-0.69633,0.74173,0.67531,1.48250,-1.01526,0
2.14405,-0.22504,-0.20639,0.04403,0.47157,-0.40573,-0.27622,-0.38939,1
1.44301,-1.48264,-0.99401,-0.24341,-0.15590,-1.27411,-0.77123,-0.53838,1
0.73186,0.42174,0.98129,-0.59606,-1.16548,0.75355,-0.60045,-1.26760,1
-0.69198,0.01578,-1.96162,-0.43128,1.09110,-0.51293,0.69951,1.40054,1
0.32557,0.02683,-0.00773,2.20461,0.30707,0.60259,0.96300,-0.39650,0
0.88656,-1.97399,0.43462,0.61151,0.16022,-0.65237,-0.17588,1.37326,1
0.60559,0.44852,-0.12689,-1.15049,-0.77043,-0.32904,0.41584,1.17377,1
-2.26948,-0.92996,0.14659,1.86316,-1.39369,-0.44306,1.29052,0.59850,0
-2.08340,-2.03034,-0.73841,-1.59916,-0.10671,1.11543,-0.08836,0.20816,0
-1.28141,-0.81962,0.64267,0.52316,0.99758,0.52902,1.28365,-1.59696,0
1.19649,-2.52677,0.58162,2.16844,-0.39431,0.44565,-0.15077,-1.09038,1
-0.15262,0.39594,0.13311,0.55702,-0.20820,-1.63924,1.41159,-0.06788,0
-1.25119,-0.85358,-0.81638,-0.32804,0.06329,-0.71754,-1.90972,-0.62056,0
1.63088,0.12425,1.15172,-1.15906,0.09250,-0.18306,2.34314,1.63303,1
-1.70436,-0.47796,1.20207,-1.12036,-2.30420,-0.15545,0.68474,0.04787,0
-0.28528,1.29267,0.28359,-0.71664,-0.42042,-0.42537,0.85729,0.35299,0
-1.63040,0.51707,-1.28103,-0.43477,1.39453,-1.67242,-0.73717,-0.46237,0
-1.22426,1.17849,-0.56157,0.01809,-0.18863,0.86142,0.40550,1.13021,0
-1.06674,-0.33238,0.90038,0.56988,0.64520,0.18159,-0.77252,0.22368,0
-0.20553,0.40930,-0.72699,-0.93730,-0.26658,0.95944,1.24915,-0.81105,0
0.55859,0.38817,-1.84523,-0.58343,0.84043,0.90606,-0.98538,-0.13622,1
-1.01175,-1.33333,-0.56474,0.65291,-0.90459,-0.24880,-1.57840,-0.28481,0
-2.12770,-0.01698,2.04912,-0.08404,-0.51835,1.11326,-0.71562,1.26328,1
0.06677,-0.30475,1.26273,-0.78365,0.42546,-0.68473,-0.88384,1.59826,1
-0.14838,-0.35406,2.06830,0.67632,2.04651,1.22996,0.89534,-0.81259,1
1.33561,-0.61899,0.92332,0.18901,1.29358,0.98030,-1.04657,0.96135,1
-0.41960,0.63356,0.27989,-0.20659,-0.11235,0.58730,0.87761,1.04632,0
-1.06052,0.19939,0.93212,2.68256,-0.29039,-0.10000,1.52815,-0.51388,0
-0.40798,1.54590,0.84094,0.74657,0.07223,-1.14812,0.05589,-0.09330,0
-1.74852,-0.17260,-0.13657,0.55228,-0.27689,0.74943,-0.44320,1.46936,0
2.38974,-0.80954,1.23147,0.84645,1.00087,-0.18002,0.15108,0.40842,1
0.22637,1.49921,2.30854,-0.51866,-1.20651,-0.93541,1.47937,0.49636,1
0.12181,-1.44442,-0.26757,-0.30053,1.72444,0.06140,1.12996,-0.41216,1
0.77665,-0.19330,0.76487,0.98626,-1.39123,1.33396,1.88546,1.67407,1
0.20550,1.01605,0.31360,-0.27420,-0.80568,-0.64891,0.24495,0.02758,0
1.10928,-0.59963,0.86600,-1.62071,-0.38842,-0.25344,0.83425,1.77751,1
-1.15312,-0.93672,-0.38542,-3.35135,1.03373,-0.04930,1.85976,-0.96842,0
-0.15152,-1.56937,-2.37559,-0.73091,1.25346,-1.25557,2.26383,0.79666,1
-0.40003,-0.51315,1.19950,-0.56971,-0.28558,1.71449,1.04121,0.10901,1
-0.05188,1.61830,1.00300,1.17351,-1.45443,0.66988,0.94582,0.43951,0
0.58385,-1.39603,-0.03566,-2.63224,0.78638,-0.48957,0.20080,1.01284,1
1.00139,-0.09450,0.75256,-0.81532,0.94965,0.72831,-0.03623,-1.08615,1
-0.50852,0.07493,-0.02724,-0.77428,-0.02370,0.63391,-0.92439,-1.01250,0
-0.98736,0.04658,0.80309,1.27788,0.34267,-0.45762,-1.19952,0.54606,0
0.20041,-0.26889,1.61543,-0.78258,0.61649,-1.10384,0.37235,0.53641,1
-1.16922,2.41283,1.24939,-1.59760,0.22553,0.61463,1.05422,-0.45414,0
-0.76132,-0.72156,-0.61622,-0.21573,-0.46408,0.30207,-0.92075,-0.23782,0
0.22049,0.76324,0.88775,1.23207,0.00013,-0.21647,-0.07076,-1.04578,1
-0.85429,-1.66635,-1.04472,0.04902,1.59661,0.88076,0.10090,-0.77112,1
1.06403,0.52851,-0.19253,0.91909,-1.12180,0.19415,0.76627,-1.64120,1
-0.28084,-0.22842,-1.61931,0.05581,-0.25295,-0.77413,-0.77411,1.25032,1
-1.04074,1.17819,-0.19063,0.55886,-0.51925,1.01360,-0.63036,0.90471,0
1.14761,-0.98043,0.70132,-0.66998,1.11382,0.73677,-0.56822,0.13215,1
0.27893,-1.29722,1.86327,-0.06871,0.82506,1.30651,-1.04711,-1.22904,1
-1.17531,0.75339,-0.19260,1.01343,0.95870,-0.02896,1.56260,0.37506,0
-0.78836,0.86047,-0.40658,0.59052,-0.57320,0.95444,0.00100,-0.04947,0
-0.44255,1.96001,-0.02055,1.62058,-2.91748,0.13067,-0.16634,0.42888,0
0.94914,-1.02993,2.38543,1.08883,0.36128,0.04685,0.30893,-0.88461,1
-0.27055,-0.32194,-0.52723,0.81915,-0.31844,0.48252,1.07683,0.78118,0
1.38761,-0.13642,0.49500,-0.62856,-0.99036,0.31077,0.30674,-0.22474,1
0.65844,-0.60799,-1.33676,-1.19588,-0.00310,0.54215,1.19421,0.46922,1
-0.53816,-0.78124,-1.89449,-0.19448,1.57639,-0.15763,0.71053,0.55721,1
0.78395,1.13594,1.33289,0.02799,-1.98583,1.08110,0.32284,0.28945,1
0.34088,-0.38587,-1.37142,-0.47096,1.33560,0.09198,0.25445,-0.02589,1
1.09096,-0.75318,0.41145,-0.32358,1.09014,-0.85301,1.95036,0.69562,1
1.45544,0.75790,-1.20949,0.43881,0.73506,0.90880,0.14700,1.43166,1
-0.51756,-0.01677,0.98529,-0.48349,-1.27784,2.32126,0.72590,-1.34622,0
0.73109,0.09483,-0.17070,-0.26005,0.24453,0.99092,-0.13795,0.31402,1
0.72542,0.73435,-0.71223,-0.88448,-0.28990,-0.94805,-1.62139,0.37274,0
1.11295,0.29236,-0.90308,-2.84378,0.08240,0.10785,-1.55110,1.48039,1
0.87037,0.26002,1.36733,-0.49542,0.60241,-0.01982,0.16050,2.68136,1
0.83309,-1.37349,-0.34152,0.95602,-1.47601,-1.01110,-0.91449,-0.25990,1
1.10530,0.76706,0.25515,0.44863,1.28866,-1.38775,0.07848,0.41914,1
-0.22858,-0.56905,1.23839,0.01552,1.21802,1.18178,-0.67107,-0.03237,1
-0.33811,-0.16034,-0.48455,-1.25975,-2.20575,-1.54306,-0.30438,0.74318,0
-1.15567,-0.12497,0.32457,-0.33216,-1.50885,-0.56925,0.35122,-0.02023,0
1.43421,2.07278,1.76474,-0.14251,1.97285,-1.03700,0.39862,0.56542,1
-0.13117,-0.20920,-0.07889,0.78205,0.24565,0.40056,1.10691,-1.66108,0
0.01296,-0.10057,-1.77068,-0.24147,-0.31185,-0.97202,-0.14162,-0.88842,1
-0.61824,0.67599,-0.92414,-1.38032,0.70464,0.87209,-0.10592,-0.99998,0
-2.03194,-0.80995,0.97328,-0.09592,1.41599,-0.68210,-1.05917,-1.95066,0
-2.38442,-2.79308,-1.87336,1.42820,0.70022,-0.14991,-0.04253,1.03889,1
0.91243,-0.92042,-0.46308,-1.04135,-0.42365,1.09589,-0.08741,-0.44615,1
-1.04937,-1.62769,1.45603,-0.89173,-0.54373,1.06789,1.56562,-0.43198,1
1.09238,2.57339,1.69720,-0.46875,1.12580,-0.73167,-0.15529,0.34577,1
-0.78338,-1.42732,-0.52246,1.01628,0.70550,0.47046,-0.21347,0.38223,0
-0.09555,-0.24012,-0.96865,-0.92735,-0.68026,0.76476,0.62518,0.96664,1
-2.93987,0.02301,-0.61497,-2.98018,-0.73673,0.48760,-0.14868,-0.28520,0
-0.15131,0.32915,-0.52249,-0.50655,-0.90851,1.28191,0.45740,-1.20156,0
-1.33815,0.65991,0.17669,-1.35265,-1.68017,-1.85073,1.14192,1.17760,0
0.88255,-0.61378,-0.83367,-0.74401,-2.51626,0.95308,0.92364,-0.58335,1
-0.93016,0.77628,-0.51226,0.33354,-1.37701,1.74776,-0.53314,-2.61734,0
0.70509,1.29316,-0.51590,1.92365,1.53426,0.62391,-0.06097,0.97947,0
0.13031,0.78303,-0.33574,-0.15494,0.03181,1.04071,-0.37177,-0.88606,0
1.28160,-0.74244,1.71046,-0.17641,-0.63805,-0.80282,0.32698,-0.03991,1
-0.68011,1.03165,0.20580,0.23471,0.78458,1.21501,1.08530,-0.01306,0
0.17019,1.59433,-1.41412,1.08912,1.01030,-0.61136,-1.60997,0.34302,0
-0.30738,0.57580,-2.01964,0.99781,1.65509,-0.91166,-0.99347,1.75271,1
0.75189,0.15966,1.05897,-0.32140,-0.59300,1.59545,-0.36271,0.57523,1
-0.59481,-1.95086,0.90028,1.00915,-0.87253,2.24719,1.76870,-0.60359,1
-0.15928,0.64040,0.40819,-0.78156,0.21807,0.30790,-2.39619,0.01540,0
0.18210,-0.94108,-0.24252,0.79887,-0.76595,-1.79411,-1.55772,-0.16774,1
1.31331,1.54335,-1.50870,-0.69348,-0.17246,0.54979,-0.56024,0.42004,1
-1.16186,-1.41692,-0.95609,0.20003,0.18939,-0.65530,-0.80358,0.57457,1
-0.65111,-0.75708,0.92342,-0.44926,-1.75655,0.46574,1.36101,-0.18283,1
0.54180,0.26713,1.73198,-1.79986,-0.47070,0.73323,0.24232,0.87925,1
-0.05419,0.45031,0.42364,0.74768,0.60135,0.28569,0.56051,1.06718,0
-0.30159,-0.85566,1.24837,-0.85186,0.51374,2.23487,0.49306,0.57342,1
2.27902,-0.47561,0.22229,1.07020,0.73799,0.31449,-2.17652,-0.43350,1
0.43111,0.30525,-0.36770,0.40562,-0.50840,2.09567,0.30232,-0.54975,0
-0.79310,0.46817,0.65119,0.44329,0.87027,-2.55959,0.17111,1.16019,0
1.24172,0.24653,-0.64513,-0.60196,1.43149,-0.35197,-0.41046,-2.61702,1
-1.31876,-0.59027,-0.32848,0.18540,0.32989,0.77439,0.30267,-0.06895,0
-0.03536,1.19079,0.55417,-1.69217,-0.08043,0.38331,0.55146,-1.58340,0
-0.17714,0.53224,-0.70418,-0.43620,-0.54301,0.79974,-1.01456,-0.91149,0
-1.22159,2.12673,0.67568,0.06540,0.35628,2.46854,0.23806,1.75462,0
-0.72679,-1.16477,-0.33042,0.27322,0.61572,-0.07939,1.16976,1.18060,0
1.94194,-0.35077,-1.15917,0.37644,-0.39380,0.29807,-0.77091,0.65723,1
0.99871,0.79171,0.85961,0.63899,-0.03476,-1.77923,-0.73071,0.29612,1
0.88489,-1.72032,1.83593,0.10339,1.15855,-0.75902,1.34517,-0.84559,1
2.07525,-0.52427,1.48262,-0.13335,0.65361,1.06083,0.71337,0.25733,1
-0.52035,0.75336,0.66654,-0.87482,-0.10485,-1.26423,0.17493,-0.47834,0
-1.00084,-1.19063,0.93353,-0.73710,0.35081,-2.28725,0.64021,-0.57148,0
1.30182,-0.73048,1.21904,-0.15124,-0.71677,0.87683,0.75416,-0.54747,1
0.38622,-1.09459,-0.69142,0.06186,1.42480,-2.08159,-1.60631,-1.83786,1
-2.08673,0.82799,-0.64121,-0.90024,0.46585,0.55973,0.63528,1.68368,0
-0.75033,-0.29452,-0.62804,1.06831,-0.23695,-0.50307,0.22907,0.10470,0
0.83942,0.92303,-0.16820,-0.31753,-0.66085,-0.32765,2.26159,0.16941,1
-0.64013,1.23170,-0.22870,-2.56213,-0.34968,-0.20283,1.28661,1.49020,0
0.71314,1.35266,-0.52536,-0.77997,-0.12477,0.03300,0.24226,-0.13381,0
0.22074,0.46898,-0.56345,0.70566,-0.16195,-0.34567,-0.05561,1.36620,0
0.99067,0.69681,0.04038,-1.70549,0.32998,-0.92515,-0.13648,-0.10579,1
-0.19062,-0.29207,-0.54152,1.05658,0.19146,0.13351,0.47881,0.41967,1
-0.06699,-0.65933,0.51615,0.67823,-0.26633,1.24331,-0.96858,0.67921,1
-2.58516,0.36301,0.67531,-1.06670,-0.86361,-0.53013,-1.19779,0.71180,0
1.78789,-0.69083,0.51419,-0.77863,-2.81942,-0.66742,0.21328,-0.77880,1
-0.14672,0.75267,-1.08886,0.52468,-0.18641,0.07318,1.23751,0.16060,1
-1.00051,0.20553,0.02219,-0.00544,-0.73087,0.54231,1.83719,-2.18902,0
0.94529,1.67672,0.96838,0.53890,-0.86129,-0.38503,0.91271,-1.16325,0
0.24304,0.92446,0.08862,0.07737,-0.29728,-0.63443,1.94490,1.24168,0
0.92226,-0.19161,-0.06978,1.02745,0.81413,-1.00800,0.04642,-0.11286,1
-1.40003,0.10858,0.24818,-0.46775,-0.74635,1.83713,-0.26671,-0.03736,0
-0.44935,-0.88250,0.93211,0.74010,-0.75876,-0.14325,-0.64945,-0.59828,0
0.69980,-0.64612,-0.41226,0.24813,-0.23448,0.33904,0.78953,0.35652,1
1.60551,-0.00300,0.35448,1.23482,-1.54185,-1.07777,-0.26859,0.41299,1
0.82387,-1.00670,0.24712,-0.38245,-1.06059,-0.32787,0.01658,-0.98427,1
0.58492,-2.40399,0.11239,0.87292,0.21612,-0.54780,-1.42067,-0.49835,1
-0.45027,-1.64711,0.28020,0.69075,-0.60534,0.12038,0.83169,1.21830,0
-1.10903,0.95597,0.28968,0.12144,2.13679,-0.07657,-2.20841,0.79252,0
-0.23955,-0.05152,-1.02588,0.14128,1.45355,1.06404,-0.04544,-0.15531,0
1.11398,0.85978,1.59905,-0.20289,0.37767,0.15972,0.20380,-0.13161,1
0.55478,1.32619,-0.40488,1.01319,-0.60631,1.49376,0.52095,-0.83450,0
-1.88893,-0.31713,1.27426,-1.09836,0.18032,-0.33912,-0.03907,0.43726,0
-0.29827,0.77918,0.53552,-0.59435,1.62896,0.06902,-0.97112,1.50085,0
1.54048,0.61897,2.32097,-0.76925,1.01016,-1.26676,1.60962,0.66906,1
0.97692,-0.84914,-0.03776,0.07237,-0.08256,0.09298,0.89778,1.63590,1
1.42623,0.83850,-1.04178,-0.08930,-1.48126,0.45537,1.79519,0.73672,1
0.59445,0.21725,-0.48115,2.08727,1.30934,-0.37455,-0.30702,-0.55958,0
0.97313,-0.21137,-0.43726,2.15462,-0.28662,1.23411,-1.04316,-0.22761,1
-0.16545,1.07400,-0.36565,1.37603,-0.41689,-0.20744,1.03575,-1.04088,0
0.05816,-0.42724,0.06914,0.65194,0.31695,1.24262,0.86166,-0.51290,0
0.34525,-0.24214,-1.02933,-0.42201,0.53959,-1.92911,0.42222,1.24564,1
0.37885,-0.97364,1.35952,0.29928,1.38839,-0.50570,1.47447,-0.77118,1
1.19912,-1.46717,0.69270,0.76932,-0.57547,0.98450,-0.17747,-0.47682,1
0.11241,0.22724,2.08005,1.91450,1.25571,-0.69822,-0.28690,-1.39721,1
-1.23186,0.68367,0.19074,-2.11161,0.98594,0.73149,1.00523,0.38731,0
-1.64645,0.90713,0.60365,1.11539,0.27261,-0.85078,0.72724,0.58841,0
0.48539,-0.12405,-0.23712,-1.92198,-1.10897,-0.01224,-2.42857,-1.53019,1
-0.20970,0.78701,1.05714,0.39197,0.62749,1.42335,2.44944,0.36376,0
-0.50155,0.19651,-1.28308,-0.15938,0.91148,1.20508,0.94877,0.26465,1
1.23093,1.43346,0.65091,-0.56359,-0.41784,0.13886,-0.67893,0.73482,1
2.37328,-0.46159,2.31136,-0.92452,0.19273,0.04107,0.21815,0.52057,1
-0.90382,-0.20492,2.37378,-0.99441,0.77835,0.15513,0.92600,0.33273,1
-1.12289,-0.78063,1.04240,1.32640,1.02949,-0.03588,0.32442,0.68999,0
-0.88048,0.93325,-1.53091,1.53130,-0.30962,0.90620,0.71982,-1.44246,1
0.08604,-0.62597,0.34585,-1.29984,0.98240,1.08939,-0.25471,2.83557,1
-1.17818,-0.59254,0.04648,-0.18438,-0.62251,1.19472,0.15740,-0.67617,0
-0.42263,-2.59409,1.82325,-0.97016,0.15035,0.25969,-0.42575,-0.63924,1
-1.14584,-2.33629,0.89522,0.49224,-0.72137,0.17955,-0.33061,-0.46384,1
-0.22826,1.11544,0.27769,-1.08735,0.82917,-0.73329,0.63066,0.60531,0
-3.10815,0.26602,-0.72243,-0.16834,1.90342,0.49247,-0.00736,-2.03855,0
1.63690,-0.09109,1.03748,0.04262,-0.40793,-1.55257,0.45352,-0.97330,1
1.17586,1.49163,-1.02414,-1.25579,-1.18645,-0.74456,-0.10353,-0.86375,1
-2.03448,0.14450,-1.48865,-1.17984,-0.19722,-1.39768,0.18347,0.63178,0
0.51917,0.90258,1.15890,-0.10393,-0.53928,-1.11287,1.01578,-1.50000,1
0.93120,-0.82856,-0.02371,0.32279,-1.67658,0.75343,-0.66650,-0.95807,1
-0.46421,0.07383,0.84934,1.05810,0.32911,-0.44134,-0.17864,0.04406,0
-1.02332,-0.49821,-0.11230,-3.40779,-0.21457,-0.75356,1.27022,0.58129,0
-1.73181,0.33623,-2.22432,1.52909,-0.96641,-0.14348,1.05830,-0.66247,1
-0.41659,-1.09511,1.19801,1.93180,0.03009,-0.61324,0.12940,-0.19604,1
0.43158,0.22601,0.53839,0.30757,-0.60963,-1.59955,-0.91315,-0.05503,0
0.96829,-0.53781,0.54838,-0.81168,-0.49804,-0.11962,1.43825,-0.19007,1
0.52006,-0.20955,-0.24232,1.38181,0.83104,-2.27719,1.05412,0.07059,1
-1.14429,-0.13538,-0.31623,-0.19403,0.90045,-0.84854,0.15915,0.40852,0
-0.33840,-0.66140,1.09871,0.75495,0.97205,-0.00312,1.16806,1.67372,1
-0.43800,-0.47652,1.28633,0.45866,1.28940,0.62444,0.20906,0.15875,1
-0.19835,0.44508,-0.11492,-0.65974,1.48973,-0.30618,0.62635,-1.27767,0
-0.27286,-0.51945,-0.78479,0.06702,0.88678,0.07484,1.43803,0.17673,1
-0.35278,0.70907,-0.55538,-1.24850,0.55278,-1.20293,-0.50420,-1.45276,0
0.51663,-1.31727,0.76076,0.01841,-1.19116,-1.33295,-0.36523,0.61013,1
0.60003,2.39531,2.26490,-0.28866,0.07532,-1.33811,-0.74408,-1.31554,1
0.24362,-0.10637,1.06201,0.42141,-0.99023,-0.08800,-1.56297,0.21811,1
0.08911,-1.25876,0.49678,0.52855,1.82006,-0.65592,0.49679,0.06755,1
1.86024,1.23007,0.72679,0.45364,-0.47164,-0.62818,-1.46907,-0.71036,1
-0.01962,0.07596,-0.19392,1.83704,0.95258,-1.64358,-0.38100,0.82217,0
0.34825,0.46690,-0.81404,0.03826,2.85289,-0.20000,-0.47306,-0.33001,1
-0.29640,1.43621,-0.52836,0.91556,0.38298,-0.57927,-1.00770,-0.65224,0
0.73613,-1.02170,3.48184,0.92169,0.80446,1.14910,0.30793,0.98586,1
0.04839,1.39027,-1.90312,0.12795,-1.30064,-0.75373,1.01834,0.74480,1
-0.53450,-0.54629,-0.73572,0.09449,-0.24808,-1.37431,-0.39022,0.65347,0
0.06499,0.40688,-0.14879,0.55257,-1.28088,-1.02012,-0.66045,1.13516,0
0.98371,0.33891,0.66773,0.37162,2.72185,-0.20494,1.82917,0.18270,1
0.25264,-0.81356,-0.27067,0.70335,-1.13116,-0.34848,-0.08650,-0.59124,1
0.81653,0.79296,-0.11524,0.59836,0.71745,-0.13128,-1.40252,1.87097,0
-1.07501,1.02834,2.24688,0.73176,1.75845,-0.33500,0.17118,1.53799,1
-0.61722,-0.97865,0.01049,0.31959,0.19122,-0.62004,0.82091,-0.04292,0
-1.39630,-0.41790,0.29225,0.51819,1.28490,-0.87567,-1.15643,0.38536,0
-1.41585,-0.14658,-0.28828,1.00170,0.53338,0.77522,-0.85818,-1.65221,0
0.36542,0.41710,1.96405,-0.22982,-1.45807,-0.29072,1.06599,-0.30224,1
-0.77949,-0.26043,0.83657,-1.23421,-1.22215,0.62355,1.92533,-0.21579,0
1.26331,-0.98009,-0.60311,-1.59350,0.51917,-0.67176,0.59734,0.91468,1
-0.18065,0.95487,-1.18834,1.68709,-0.83795,-0.34178,-0.55260,0.07611,1
-0.88560,0.80177,0.24562,3.00877,0.57631,0.46875,1.22963,-0.68848,0
-0.70915,-0.32562,-2.52648,0.43732,-0.98987,1.43530,-1.44163,0.02762,1
-2.85853,-2.55345,0.77189,0.70273,-0.85519,0.66496,0.35907,2.02390,0
-0.74800,-0.16364,0.60235,0.04040,2.41813,1.17549,-0.19188,1.70406,0
-0.34478,-1.49154,0.81151,0.57411,-0.08661,0.63197,-1.57765,-0.64076,1
0.03646,0.67017,0.42087,0.64741,0.19195,-1.11385,-0.35550,-0.46659,0
0.44421,1.02212,-0.77861,-0.53913,-0.08035,1.38461,0.48860,-0.67048,0
0.15179,-1.16452,1.29150,1.21926,0.89492,-0.56012,-0.04693,-0.81025,1
1.70191,-0.21176,0.31062,0.55719,-0.52483,0.53878,0.60748,-0.42306,1
-0.28475,-0.56024,0.95996,0.90640,0.62762,0.79214,0.77946,0.46328,0
-0.16202,0.85365,0.59592,0.54790,1.07244,-0.50349,-1.67948,0.12001,0
0.65052,0.17706,0.87885,-0.26353,0.59394,-0.17967,-0.11113,-0.43806,1
1.45716,1.68197,-0.56370,-2.47083,-1.51490,0.39435,0.69674,-0.37819,1
-0.48393,0.29662,0.88435,-0.22486,-0.53874,0.42213,0.54939,0.30922,0
-1.08921,1.11592,-0.08026,-0.81547,0.18012,-0.81116,0.54154,0.93243,0
-0.37773,2.60710,-0.20618,0.70599,-0.56240,0.48729,-0.81482,0.31682,0
1.63006,-1.29424,-1.40099,-0.78720,0.13959,0.82079,0.27126,0.97752,1
-0.15137,-0.75621,0.22184,-1.11282,-0.40351,-0.19283,-1.26529,1.10049,1
0.54804,-1.61937,0.79760,-0.34000,-0.41121,0.07789,-0.34113,1.36449,1
-0.79638,-1.31055,-0.82575,0.14378,-2.23116,-1.16365,-1.25902,-2.26274,1
-0.31265,-0.45218,0.29659,-0.16618,-1.09002,-0.93528,0.88156,-0.99987,0
0.74951,0.20158,-0.58321,0.09814,-0.82264,1.08745,-1.65052,-0.18123,1
-0.87199,0.37629,-0.53482,-0.55064,0.41242,-0.77820,1.30097,-0.27258,0
-0.07435,-0.20930,-1.99248,-0.37789,-1.76789,0.65112,-2.51022,-1.05839,1
0.32394,1.66040,0.81256,-0.23549,-0.39743,0.53909,0.33106,-1.56102,0
1.64687,0.85687,0.58124,0.01304,-0.43745,0.78038,-0.25544,0.05257,1
0.69553,0.68479,0.48098,0.39696,-1.07172,-2.14839,2.42047,-0.12222,0
-1.30686,0.63986,-0.48608,0.54201,0.31154,-1.08147,-0.95714,-1.20710,0
0.76926,-1.06964,0.04273,0.80247,-0.06946,-0.24446,0.62618,0.12775,1
-1.72846,0.66183,-1.12922,1.17749,0.63830,-0.49622,0.93540,-1.16681,0
